Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName
EESC,GEOL1101,The Dynamic Earth,1,505,1,9,8,12,22,Thursday,13,3,B213,Benjamin,Daniels
EESC,GEOL1101,The Dynamic Earth,1,506,1,9,8,12,22,Friday,8.5,3,B213,Benjamin,Daniels
EESC,GEOL1101,The Dynamic Earth,1,507,1,9,8,12,22,Thursday,8.5,3,B213,Benjamin,Daniels
EESC,GEOL1101,The Dynamic Earth,1,508,1,9,8,12,22,Monday,11.5,3,B213,Benjamin,Daniels
EESC,GEOL1109,Introduction to Geology,1,1,1,9,8,12,22,Tuesday,14.5,1.5,EA1024,Katherine,Boggs
EESC,GEOL1109,Introduction to Geology,1,1,2,9,8,12,22,Thursday,14.5,1.5,EA1024,Katherine,Boggs
EESC,GEOL1151,Intro to Petroleum Industry,1,1,1,9,8,12,22,Tuesday,17,3,O226,,
EESC,GEOL2103,Minerals and Rocks,1,1,1,9,8,12,22,Tuesday,10,1.5,B208,John,Cox
EESC,GEOL2103,Minerals and Rocks,1,1,2,9,8,12,22,Thursday,10,1.5,B208,John,Cox
EESC,GEOL2103,Minerals and Rocks,1,501,1,9,8,12,22,Wednesday,13,3,B208,John,Cox
EESC,GEOL2107,Palaeontology,1,1,1,9,8,12,22,Monday,11.5,1.5,T234,Paul,Johnston
EESC,GEOL2107,Palaeontology,1,1,2,9,8,12,22,Wednesday,11.5,1.5,T234,Paul,Johnston
EESC,GEOL2107,Palaeontology,1,501,1,9,8,12,22,Tuesday,14.5,3,B208,Paul,Johnston
EESC,GEOL2151,Enviro Geol & Earth Resources,1,1,1,9,8,12,22,Monday,14.5,1.5,T235,Katherine,Boggs
EESC,GEOL2151,Enviro Geol & Earth Resources,1,1,2,9,8,12,22,Wednesday,14.5,1.5,T235,Katherine,Boggs
EESC,GEOL2155,Geological History of Life,1,1,1,9,8,12,22,Tuesday,13,1.5,EA1054,Jennifer,Scott
EESC,GEOL2155,Geological History of Life,1,1,2,9,8,12,22,Thursday,13,1.5,EA1054,Jennifer,Scott
EESC,GEOL2300,Geological Field Methods I,1,801,1,9,8,12,22,0,0,0,,Jeffrey,Pollock
EESC,GEOL2300,Geological Field Methods I,1,801,2,9,8,12,22,0,0,0,,Siobhan,McGoldrick
EESC,GEOL3107,Geomorphology,1,1,1,9,8,12,22,Monday,8.5,1.5,B144,TBA,TBA
EESC,GEOL3107,Geomorphology,1,1,2,9,8,12,22,Wednesday,8.5,1.5,B144,TBA,TBA
EESC,GEOL3107,Geomorphology,1,501,1,9,8,12,22,Friday,13,3,B144,TBA,TBA
EESC,GEOL3109,Sedimentary Petrology,1,1,1,9,8,12,22,Tuesday,10,1.5,B144,Jennifer,Scott
EESC,GEOL3109,Sedimentary Petrology,1,1,2,9,8,12,22,Thursday,10,1.5,B144,Jennifer,Scott
EESC,GEOL3109,Sedimentary Petrology,1,501,1,9,8,12,22,Tuesday,13,3,B144,Siobhan,McGoldrick
EESC,GEOL3115,Exploration Geophysics,1,1,1,9,8,12,22,Thursday,13,3,T134,William,Goodway
EESC,GEOL3115,Exploration Geophysics,1,501,1,9,8,12,22,Monday,14.5,3,B213,William,Goodway
EESC,GEOL3300,Geological Field Methods II,1,801,1,9,8,12,22,0,0,0,,Jeffrey,Pollock
EESC,GEOL3300,Geological Field Methods II,1,801,2,9,8,12,22,0,0,0,,Benjamin,Daniels
EESC,GEOL4300,Advanced Geological Field Methods,1,801,1,9,8,12,22,0,0,0,,Yvonne,DeWolfe
EESC,GEOL5201,Independent Research Projects I,1,1,1,9,8,12,22,0,0,0,,,
EESC,GEOL5201,Independent Research Projects I,1,2,1,9,8,12,22,0,0,0,,,
EESC,GEOL5201,Independent Research Projects I,1,3,1,9,8,12,22,0,0,0,,,
EESC,GEOL5201,Independent Research Projects I,1,4,1,9,8,12,22,0,0,0,,,
EESC,GEOL5201,Independent Research Projects I,1,5,1,9,8,12,22,0,0,0,,,
EESC,GEOL5201,Independent Research Projects I,1,6,1,9,8,12,22,0,0,0,,,
EESC,NTSC1112,Intro to Current Env Issues,1,1,1,9,8,12,22,Tuesday,11.5,1.5,T107,Tim,Taylor
EESC,NTSC1112,Intro to Current Env Issues,1,1,2,9,8,12,22,Thursday,11.5,1.5,T107,Tim,Taylor
EESC,NTSC1112,Intro to Current Env Issues,1,2,1,9,8,12,22,Tuesday,13,1.5,T107,Israel,Dunmade
EESC,NTSC1112,Intro to Current Env Issues,1,2,2,9,8,12,22,Thursday,13,1.5,T107,Israel,Dunmade
EESC,NTSC1112,Intro to Current Env Issues,1,3,1,9,8,12,22,Tuesday,16,1.5,T107,Tim,Taylor
EESC,NTSC1112,Intro to Current Env Issues,1,3,2,9,8,12,22,Thursday,16,1.5,T107,Tim,Taylor
EESC,NTSC1112,Intro to Current Env Issues,1,4,1,9,8,12,22,Monday,8.5,1.5,T107,Tim,Taylor
EESC,NTSC1112,Intro to Current Env Issues,1,4,2,9,8,12,22,Wednesday,8.5,1.5,T107,Tim,Taylor
EESC,NTSC2201,Sustainable & Healthy Society,1,1,1,9,8,12,22,Monday,11.5,1.5,B231,Shweta,Chugh
EESC,NTSC2201,Sustainable & Healthy Society,1,1,2,9,8,12,22,Wednesday,11.5,1.5,B231,Shweta,Chugh
EESC,NTSC2201,Sustainable & Healthy Society,1,2,1,9,8,12,22,Monday,10,1.5,B231,Shweta,Chugh
EESC,NTSC2201,Sustainable & Healthy Society,1,2,2,9,8,12,22,Wednesday,10,1.5,B231,Shweta,Chugh
EESC,NTSC3301,Environmental Health,1,1,1,9,8,12,22,Thursday,18,3,EA1010,Shweta,Chugh
EESC,NTSC3301,Environmental Health,1,2,1,9,8,12,22,Monday,14.5,1.5,Y318,Shweta,Chugh
EESC,NTSC3301,Environmental Health,1,2,2,9,8,12,22,Wednesday,14.5,1.5,Y318,Shweta,Chugh
EJPS,CRJS1001,Introduction to Criminology,1,1,1,9,8,12,22,Monday,8.5,3,EA1004,Erwin,Tomaszewski
EJPS,CRJS1001,Introduction to Criminology,1,2,1,9,8,12,22,Wednesday,11.5,3,EA2057,John,Winterdyk
EJPS,CRJS1001,Introduction to Criminology,1,3,1,9,8,12,22,Monday,14.5,3,EA1026,John,Winterdyk
EJPS,CRJS1003,Intro to the Justice System,1,1,1,9,8,12,22,Friday,8.5,3,EA2057,Kelly,Sundberg
EJPS,CRJS1003,Intro to the Justice System,1,2,1,9,8,12,22,Wednesday,14.5,3,EA1026,Kelly,Sundberg
EJPS,CRJS1003,Intro to the Justice System,1,3,1,9,8,12,22,Thursday,10,3,EA2057,Kelly,Sundberg
EJPS,CRJS2001,Crime & Criminal Intelligence Anal,1,1,1,9,8,12,22,Friday,11.5,3,EA2027,JUST,Sessional3
EJPS,CRJS2002,Indigenous Ppl & the Canadian CJS,1,1,1,9,8,12,22,Thursday,10,3,EA1026,Harpreet,Aulakh
EJPS,CRJS2002,Indigenous Ppl & the Canadian CJS,1,2,1,9,8,12,22,Monday,11.5,3,EA1004,Harpreet,Aulakh
EJPS,CRJS2002,Indigenous Ppl & the Canadian CJS,1,3,1,9,8,12,22,Tuesday,10,3,EA1004,Harpreet,Aulakh
EJPS,CRJS2003,Young Persons in Conflict,1,1,1,9,8,12,22,Monday,11.5,3,EA2057,JUST,Sessional2
EJPS,CRJS2003,Young Persons in Conflict,1,2,1,9,8,12,22,Tuesday,10,3,EA1026,John,Winterdyk
EJPS,CRJS2003,Young Persons in Conflict,1,3,1,9,8,12,22,Thursday,10,3,EA1004,JUST,Sessional2
EJPS,CRJS2006,Corrections,1,1,1,9,8,12,22,Monday,8.5,3,EA2015,JUST,Sessional4
EJPS,CRJS2009,Selected Issues in Human Justice,1,1,1,9,8,12,22,Tuesday,8.5,3,EA1022,Erwin,Tomaszewski
EJPS,CRJS2013,Forensic Interviewing,1,1,1,9,8,12,22,Tuesday,10,3,EA2057,Janne,Holmgren
EJPS,CRJS2013,Forensic Interviewing,1,2,1,9,8,12,22,Thursday,10,3,EA1022,Janne,Holmgren
EJPS,CRJS2013,Forensic Interviewing,1,3,1,9,8,12,22,Monday,11.5,3,EA1026,Janne,Holmgren
EJPS,CRJS2017,Corporate & White Collar Crime,1,1,1,9,8,12,22,Wednesday,13,3,EA2052,Erwin,Tomaszewski
EJPS,CRJS3001,Quantitative Research Methods,1,1,1,9,8,12,22,Monday,10,3,EA2013,Tanya,Trussler
EJPS,CRJS3001,Quantitative Research Methods,1,401,1,9,8,12,22,Tuesday,10.5,2,EA2067,Tanya,Trussler
EJPS,CRJS3001,Quantitative Research Methods,2,2,1,9,8,12,22,Monday,14.5,3,EA2013,Tanya,Trussler
EJPS,CRJS3001,Quantitative Research Methods,2,402,1,9,8,12,22,Tuesday,12.5,2,EA2067,Tanya,Trussler
EJPS,CRJS3001,Quantitative Research Methods,3,3,1,9,8,12,22,Wednesday,10,3,EA2015,Tanya,Trussler
EJPS,CRJS3001,Quantitative Research Methods,3,403,1,9,8,12,22,Thursday,12.5,2,EA2067,Tanya,Trussler
EJPS,CRJS3009,Crisis Intervention Strategies,1,1,1,9,8,12,22,Wednesday,10,3,EA2052,Scharie,Tavcer
EJPS,CRJS3009,Crisis Intervention Strategies,1,2,1,9,8,12,22,Thursday,10,3,EA2058,Scharie,Tavcer
EJPS,CRJS3009,Crisis Intervention Strategies,1,3,1,9,8,12,22,Monday,10,3,EA2054,Scharie,Tavcer
EJPS,CRJS4001,The Canadian Charter,1,1,1,9,8,12,22,Wednesday,10,3,EA2013,Douglas,King
EJPS,CRJS4001,The Canadian Charter,1,2,1,9,8,12,22,Tuesday,10,3,EA2015,Douglas,King
EJPS,CRJS4001,The Canadian Charter,1,3,1,9,8,12,22,Thursday,10,3,EA2015,Douglas,King
EJPS,CRJS4015,Advanced Topics: Crriminal Justice,1,1,1,9,8,12,22,Monday,8.5,3,EA1048,Douglas,King
EJPS,CRJS5001,Honours Seminar,1,1,1,9,8,12,22,Wednesday,13,3,EA2013,Harpreet,Aulakh
EJPS,CRJS5001,Honours Seminar,1,1,2,9,8,12,22,Wednesday,13,3,EA2013,Douglas,King
EJPS,CRJS5001,Honours Seminar,1,1,3,9,8,12,22,Wednesday,13,3,EA2013,Tanya,Trussler
EJPS,CRJS5010,Honours Research Project I,1,1,1,9,8,12,22,0,0,0,,Kari,Roberts
EJPS,CRJS5025,Criminal Justice Capstone Practicum,1,401,1,9,8,12,22,Friday,8.5,3,EA2027,Erwin,Tomaszewski
EJPS,CRJS5025,Criminal Justice Capstone Practicum,1,801,1,9,8,12,22,0,0,0,,Erwin,Tomaszewski
EJPS,ECON1101,Principles of Microeconomics,1,2,1,9,8,12,22,Tuesday,16,1.5,EC1065,Generic,ECON3
EJPS,ECON1101,Principles of Microeconomics,1,2,2,9,8,12,22,Thursday,16,1.5,EC1065,Generic,ECON3
EJPS,ECON1101,Principles of Microeconomics,1,3,1,9,8,12,22,Monday,10,1,E125,David,Sabiston
EJPS,ECON1101,Principles of Microeconomics,1,3,2,9,8,12,22,Wednesday,10,1,E125,David,Sabiston
EJPS,ECON1101,Principles of Microeconomics,1,3,3,9,8,12,22,Friday,10,1,E125,David,Sabiston
EJPS,ECON1101,Principles of Microeconomics,1,4,1,9,8,12,22,Tuesday,11.5,1,T227,David,Sabiston
EJPS,ECON1101,Principles of Microeconomics,1,4,2,9,8,12,22,Thursday,11.5,1,T227,David,Sabiston
EJPS,ECON1101,Principles of Microeconomics,1,4,3,9,8,12,22,Friday,11.5,1,T227,David,Sabiston
EJPS,ECON1101,Principles of Microeconomics,1,5,1,9,8,12,22,Monday,17.5,3,E125,Generic,ECON
EJPS,ECON1101,Principles of Microeconomics,1,6,1,9,8,12,22,Monday,13,1.5,E177,Lavinia,Moldovan
EJPS,ECON1101,Principles of Microeconomics,1,6,2,9,8,12,22,Wednesday,13,1.5,E177,Lavinia,Moldovan
EJPS,ECON1101,Principles of Microeconomics,1,7,1,9,8,12,22,Monday,10,1.5,E177,Lavinia,Moldovan
EJPS,ECON1101,Principles of Microeconomics,1,7,2,9,8,12,22,Wednesday,10,1.5,E177,Lavinia,Moldovan
EJPS,ECON1101,Principles of Microeconomics,1,8,1,9,8,12,22,Monday,16,1.5,E125,Young,Jung
EJPS,ECON1101,Principles of Microeconomics,1,8,2,9,8,12,22,Wednesday,16,1.5,E125,Young,Jung
EJPS,ECON1101,Principles of Microeconomics,1,9,1,9,8,12,22,Tuesday,10,1.5,E177,Ambrose,Leung
EJPS,ECON1101,Principles of Microeconomics,1,9,2,9,8,12,22,Thursday,10,1.5,E177,Ambrose,Leung
EJPS,ECON1101,Principles of Microeconomics,1,10,1,9,8,12,22,Tuesday,11.5,1.5,E177,Ambrose,Leung
EJPS,ECON1101,Principles of Microeconomics,1,10,2,9,8,12,22,Thursday,11.5,1.5,E177,Ambrose,Leung
EJPS,ECON1101,Principles of Microeconomics,1,11,1,9,8,12,22,Monday,11.5,1.5,E125,Young,Jung
EJPS,ECON1101,Principles of Microeconomics,1,11,2,9,8,12,22,Wednesday,11.5,1.5,E125,Young,Jung
EJPS,ECON1101,Principles of Microeconomics,1,12,1,9,8,12,22,Monday,14.5,1.5,EC1055,Michael,Ata
EJPS,ECON1101,Principles of Microeconomics,1,12,2,9,8,12,22,Wednesday,14.5,1.5,EC1055,Michael,Ata
EJPS,ECON1101,Principles of Microeconomics,1,13,1,9,8,12,22,Tuesday,14.5,1.5,E125,Generic,ECON2
EJPS,ECON1101,Principles of Microeconomics,1,13,2,9,8,12,22,Thursday,14.5,1.5,E125,Generic,ECON2
EJPS,ECON1101,Principles of Microeconomics,1,14,1,9,8,12,22,Tuesday,13,1.5,E125,Generic,ECON2
EJPS,ECON1101,Principles of Microeconomics,1,14,2,9,8,12,22,Thursday,13,1.5,E125,Generic,ECON2
EJPS,ECON1101,Principles of Microeconomics,1,15,1,9,8,12,22,Monday,10,1.5,T139,Generic,ECON5
EJPS,ECON1101,Principles of Microeconomics,1,15,2,9,8,12,22,Wednesday,10,1.5,T139,Generic,ECON5
EJPS,ECON1101,Principles of Microeconomics,1,16,1,9,8,12,22,Tuesday,8.5,1.5,E125,Generic,ECON5
EJPS,ECON1101,Principles of Microeconomics,1,16,2,9,8,12,22,Thursday,8.5,1.5,E125,Generic,ECON5
EJPS,ECON1101,Principles of Microeconomics,1,17,1,9,8,12,22,Monday,8.5,1.5,E125,Generic,ECON4
EJPS,ECON1101,Principles of Microeconomics,1,17,2,9,8,12,22,Wednesday,8.5,1.5,E125,Generic,ECON4
EJPS,ECON1101,Principles of Microeconomics,1,18,1,9,8,12,22,Tuesday,14.5,1.5,EC1055,Generic,ECON
EJPS,ECON1101,Principles of Microeconomics,1,18,2,9,8,12,22,Thursday,14.5,1.5,EC1055,Generic,ECON
EJPS,ECON1101,Principles of Microeconomics,1,19,1,9,8,12,22,Monday,8.5,1.5,B231,Generic,ECON2
EJPS,ECON1101,Principles of Microeconomics,1,19,2,9,8,12,22,Wednesday,8.5,1.5,B231,Generic,ECON2
EJPS,ECON1101,Principles of Microeconomics,1,501,1,9,8,12,22,0,0,0,,,
EJPS,ECON1101,Principles of Microeconomics,2,1,1,9,8,12,22,0,0,0,,David,Sabiston
EJPS,ECON1103,Principles of Macroeconomics,1,2,1,9,8,12,22,Monday,17.5,3,Y216,Generic,PLSC 3
EJPS,ECON1103,Principles of Macroeconomics,1,3,1,9,8,12,22,Wednesday,14.5,1.5,EC1065,Generic,ECON2
EJPS,ECON1103,Principles of Macroeconomics,1,3,2,9,8,12,22,Friday,14.5,1.5,EC1065,Generic,ECON2
EJPS,ECON1103,Principles of Macroeconomics,1,4,1,9,8,12,22,Tuesday,11.5,1.5,T235,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,4,2,9,8,12,22,Thursday,11.5,1.5,T235,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,5,1,9,8,12,22,Monday,11.5,1.5,Y216,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,5,2,9,8,12,22,Wednesday,11.5,1.5,Y216,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,6,1,9,8,12,22,Monday,16,1.5,EC1150,Benjamin,Kusi-Sekyere
EJPS,ECON1103,Principles of Macroeconomics,1,6,2,9,8,12,22,Wednesday,16,1.5,EC1150,Benjamin,Kusi-Sekyere
EJPS,ECON1103,Principles of Macroeconomics,1,7,1,9,8,12,22,Tuesday,8.5,1.5,E204,Benjamin,Kusi-Sekyere
EJPS,ECON1103,Principles of Macroeconomics,1,7,2,9,8,12,22,Thursday,8.5,1.5,E204,Benjamin,Kusi-Sekyere
EJPS,ECON1103,Principles of Macroeconomics,1,8,1,9,8,12,22,Tuesday,10,1.5,T235,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,8,2,9,8,12,22,Thursday,10,1.5,T235,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,9,1,9,8,12,22,Monday,13,1.5,E204,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,9,2,9,8,12,22,Wednesday,13,1.5,E204,Generic,ECON4
EJPS,ECON1103,Principles of Macroeconomics,1,501,1,9,8,12,22,0,0,0,,,
EJPS,ECON1103,Principles of Macroeconomics,2,1,1,9,8,12,22,0,0,0,,Anupam,Das
EJPS,ECON2211,Intermediate Microeconomics I,1,1,1,9,8,12,22,Monday,11.5,1.5,E177,Ambrose,Leung
EJPS,ECON2211,Intermediate Microeconomics I,1,1,2,9,8,12,22,Wednesday,11.5,1.5,E177,Ambrose,Leung
EJPS,ECON2211,Intermediate Microeconomics I,1,2,1,9,8,12,22,Monday,16,1.5,EA2058,Michael,Ata
EJPS,ECON2211,Intermediate Microeconomics I,1,2,2,9,8,12,22,Wednesday,16,1.5,EA2058,Michael,Ata
EJPS,ECON2213,Intermediate Macroeconomics I,1,1,1,9,8,12,22,0,0,0,,Anupam,Das
EJPS,ECON2213,Intermediate Macroeconomics I,2,2,1,9,8,12,22,Tuesday,10,1.5,EA1050,Anupam,Das
EJPS,ECON2213,Intermediate Macroeconomics I,2,2,2,9,8,12,22,Thursday,10,1.5,EA1050,Anupam,Das
EJPS,ECON2221,International Trade,1,1,1,9,8,12,22,Monday,13,1.5,EA2021,Young,Jung
EJPS,ECON2221,International Trade,1,1,2,9,8,12,22,Wednesday,13,1.5,EA2021,Young,Jung
EJPS,ECON2241,Money and Banking,1,1,1,9,8,12,22,Tuesday,11.5,1.5,EA2009,Benjamin,Kusi-Sekyere
EJPS,ECON2241,Money and Banking,1,1,2,9,8,12,22,Thursday,11.5,1.5,EA2009,Benjamin,Kusi-Sekyere
EJPS,ECON2241,Money and Banking,1,2,1,9,8,12,22,Tuesday,13,1.5,EA2009,Benjamin,Kusi-Sekyere
EJPS,ECON2241,Money and Banking,1,2,2,9,8,12,22,Thursday,13,1.5,EA2009,Benjamin,Kusi-Sekyere
EJPS,ECON2244,Managerial Economics,1,1,1,9,8,12,22,Tuesday,13,1.5,E177,Lavinia,Moldovan
EJPS,ECON2244,Managerial Economics,1,1,2,9,8,12,22,Thursday,13,1.5,E177,Lavinia,Moldovan
EJPS,ECON2255,Economics of the Public Sector,1,1,1,9,8,12,22,Tuesday,8.5,1.5,EA2013,Michael,Ata
EJPS,ECON2255,Economics of the Public Sector,1,1,2,9,8,12,22,Thursday,8.5,1.5,EA2013,Michael,Ata
EJPS,ECON3395,Intro to Applied Econometrics,1,1,1,9,8,12,22,Monday,8.5,1.5,E177,Lavinia,Moldovan
EJPS,ECON3395,Intro to Applied Econometrics,1,1,2,9,8,12,22,Wednesday,8.5,1.5,E177,Lavinia,Moldovan
EJPS,PLSC1101,Intro to Govt & Politics,1,1,1,9,8,12,22,Tuesday,13,1.5,EA2057,Frances,Widdowson
EJPS,PLSC1101,Intro to Govt & Politics,1,1,2,9,8,12,22,Thursday,13,1.5,EA2057,Frances,Widdowson
EJPS,PLSC1101,Intro to Govt & Politics,1,2,1,9,8,12,22,Tuesday,14.5,1.5,EA2057,Frances,Widdowson
EJPS,PLSC1101,Intro to Govt & Politics,1,2,2,9,8,12,22,Thursday,14.5,1.5,EA2057,Frances,Widdowson
EJPS,PLSC1101,Intro to Govt & Politics,1,3,1,9,8,12,22,Monday,14.5,1.5,EA2057,Miriam,Carey
EJPS,PLSC1101,Intro to Govt & Politics,1,3,2,9,8,12,22,Wednesday,14.5,1.5,EA2057,Miriam,Carey
EJPS,PLSC1101,Intro to Govt & Politics,1,4,1,9,8,12,22,Monday,10,1.5,EA1026,Miriam,Carey
EJPS,PLSC1101,Intro to Govt & Politics,1,4,2,9,8,12,22,Wednesday,10,1.5,EA1026,Miriam,Carey
EJPS,PLSC1123,Canadian Political Issues,1,1,1,9,8,12,22,Tuesday,10,1.5,EA1056,Frances,Widdowson
EJPS,PLSC1123,Canadian Political Issues,1,1,2,9,8,12,22,Thursday,10,1.5,EA1056,Frances,Widdowson
EJPS,PLSC1183,Issues and Trends in Politics,1,1,1,9,8,12,22,Monday,14.5,1.5,EA1050,Generic,PLSC 2
EJPS,PLSC1183,Issues and Trends in Politics,1,1,2,9,8,12,22,Wednesday,14.5,1.5,EA1050,Generic,PLSC 2
EJPS,PLSC2210,History of Political Thought I,1,1,1,9,8,12,22,Tuesday,11.5,1.5,EA2052,E.,Williams
EJPS,PLSC2210,History of Political Thought I,1,1,2,9,8,12,22,Thursday,11.5,1.5,EA2052,E.,Williams
EJPS,PLSC2227,Women and Politics,1,1,1,9,8,12,22,Tuesday,13,1.5,EA2052,E.,Williams
EJPS,PLSC2227,Women and Politics,1,1,2,9,8,12,22,Thursday,13,1.5,EA2052,E.,Williams
EJPS,PLSC2231,The Canadian State,1,1,1,9,8,12,22,Monday,11.5,1.5,EA2058,Miriam,Carey
EJPS,PLSC2231,The Canadian State,1,1,2,9,8,12,22,Wednesday,11.5,1.5,EA2058,Miriam,Carey
EJPS,PLSC2243,"Law, Politics & Judicial Process",1,1,1,9,8,12,22,Tuesday,14.5,1.5,EA2013,E.,Williams
EJPS,PLSC2243,"Law, Politics & Judicial Process",1,1,2,9,8,12,22,Thursday,14.5,1.5,EA2013,E.,Williams
EJPS,PLSC2243,"Law, Politics & Judicial Process",1,401,1,9,8,12,22,Tuesday,16,1,EA1041,E.,Williams
EJPS,PLSC2243,"Law, Politics & Judicial Process",1,402,1,9,8,12,22,Thursday,16,1,EA1041,E.,Williams
EJPS,PLSC2243,"Law, Politics & Judicial Process",1,501,1,9,8,12,22,Wednesday,16,1,EA2013,E.,Williams
EJPS,PLSC2259,Comparative Govt & Politics,1,1,1,9,8,12,22,Tuesday,10,1.5,EA2009,Generic,PLSC 2
EJPS,PLSC2259,Comparative Govt & Politics,1,1,2,9,8,12,22,Thursday,10,1.5,EA2009,Generic,PLSC 2
EJPS,PLSC2287,Intro to International Relations,1,1,1,9,8,12,22,Monday,14.5,1.5,EA1048,Duane,Bratt
EJPS,PLSC2287,Intro to International Relations,1,1,2,9,8,12,22,Wednesday,14.5,1.5,EA1048,Duane,Bratt
EJPS,PLSC2298,Politics and the Media,1,1,1,9,8,12,22,Tuesday,8.5,1.5,EA2070,Richard,Sutherland
EJPS,PLSC2298,Politics and the Media,1,1,2,9,8,12,22,Thursday,8.5,1.5,EA2070,Richard,Sutherland
EJPS,PLSC2298,Politics and the Media,1,2,1,9,8,12,22,Tuesday,10,1.5,EA2070,Richard,Sutherland
EJPS,PLSC2298,Politics and the Media,1,2,2,9,8,12,22,Thursday,10,1.5,EA2070,Richard,Sutherland
EJPS,PLSC3351,American Gov't and Politics,1,1,1,9,8,12,22,Monday,13,1.5,EA1050,Keith,Brownsey
EJPS,PLSC3351,American Gov't and Politics,1,1,2,9,8,12,22,Wednesday,13,1.5,EA1050,Keith,Brownsey
EJPS,PLSC3489,Foreign Policies of Major Powers,1,1,1,9,8,12,22,Monday,10,1.5,EA2062,Duane,Bratt
EJPS,PLSC3489,Foreign Policies of Major Powers,1,1,2,9,8,12,22,Wednesday,10,1.5,EA2062,Duane,Bratt
EJPS,PLSC4431,Manage/Implement Public Policy,1,1,1,9,8,12,22,Monday,11.5,1.5,EA1048,Keith,Brownsey
EJPS,PLSC4431,Manage/Implement Public Policy,1,1,2,9,8,12,22,Wednesday,11.5,1.5,EA1048,Keith,Brownsey
EJPS,POST2201,Introduction to Public Policy,1,1,1,9,8,12,22,Tuesday,13,1.5,EA2047,Richard,Sutherland
EJPS,POST2201,Introduction to Public Policy,1,1,2,9,8,12,22,Thursday,13,1.5,EA2047,Richard,Sutherland
EJPS,POST3030,Internship,1,1,1,9,8,12,22,0,0,0,,Keith,Brownsey
EJPS,POST4421,International Economic Policy,1,1,1,9,8,12,22,Tuesday,14.5,2,EA1010,David,Sabiston
EJPS,POST4421,International Economic Policy,1,1,2,9,8,12,22,Tuesday,14.5,2,EA1010,Duane,Bratt
EJPS,POST4421,International Economic Policy,1,1,2,9,8,12,22,Thursday,14.5,1,EA1010,David,Sabiston
EJPS,POST4421,International Economic Policy,1,1,3,9,8,12,22,Thursday,14.5,1,EA1010,Duane,Bratt
EJPS,POST4421,International Economic Policy,1,401,1,9,8,12,22,Thursday,15.5,1,EA1010,David,Sabiston
EJPS,POST4421,International Economic Policy,1,401,2,9,8,12,22,Thursday,15.5,1,EA1010,Duane,Bratt
EJPS,POST4431,Manage/Implement Public Policy,1,1,1,9,8,12,22,Monday,11.5,1.5,EA1048,Keith,Brownsey
EJPS,POST4431,Manage/Implement Public Policy,1,1,2,9,8,12,22,Wednesday,11.5,1.5,EA1048,Keith,Brownsey
EJPS,POST5010,Selected Topics in Policy Studies,1,1,1,9,8,12,22,Friday,8.5,3,EA1010,Duane,Bratt
EJPS,POST5010,Selected Topics in Policy Studies,1,1,2,9,8,12,22,Friday,8.5,3,EA1010,Benjamin,Kusi-Sekyere
EJPS,POST5010,Selected Topics in Policy Studies,1,1,3,9,8,12,22,Friday,8.5,3,EA1010,Richard,Sutherland
EJPS,POST5120,Honours Thesis,1,1,1,9,8,12,22,0,0,0,,Kari,Roberts
ENLA,CHIN1105,Beginners' Chinese I,1,1,1,9,8,12,22,Tuesday,13,1.5,EC1160,TBA,AU_ENGL_01
ENLA,CHIN1105,Beginners' Chinese I,1,1,2,9,8,12,22,Thursday,13,1.5,EC1160,TBA,AU_ENGL_01
ENLA,CHIN1105,Beginners' Chinese I,1,1,2,9,8,12,22,Friday,13,1,EA2015,TBA,AU_ENGL_01
ENLA,CHIN2217,Chinese Civilization,1,1,1,9,8,12,22,Monday,8.5,1.5,EA1056,TBA,AU_ENGL_01
ENLA,CHIN2217,Chinese Civilization,1,1,2,9,8,12,22,Wednesday,8.5,1.5,EA1056,TBA,AU_ENGL_01
ENLA,CRWT1117,Introduction to Writing Poetry,1,1,1,9,8,12,22,Monday,16,1.5,W207,Jill,Boettger
ENLA,CRWT1117,Introduction to Writing Poetry,1,1,2,9,8,12,22,Wednesday,16,1.5,W207,Jill,Boettger
ENLA,CRWT1118,Introduction tto Writing Fiction,1,1,1,9,8,12,22,Monday,13,1.5,EA2068,William,Bunn
ENLA,CRWT1118,Introduction tto Writing Fiction,1,1,2,9,8,12,22,Wednesday,13,1.5,EA2068,William,Bunn
ENLA,CRWT1118,Introduction tto Writing Fiction,1,2,1,9,8,12,22,Monday,8.5,1.5,EA2062,Michelline,Maylor
ENLA,CRWT1118,Introduction tto Writing Fiction,1,2,2,9,8,12,22,Wednesday,8.5,1.5,EA2062,Michelline,Maylor
ENLA,CRWT1118,Introduction tto Writing Fiction,1,3,1,9,8,12,22,Tuesday,18,3,T234,Natalie,Meisner
